순위,Top Keyword,1,,순위,Top Keyword,1
14230,뒷부분,5.48E-06,,14230,무진,5.35E-06
14231,경기,5.48E-06,,14231,사후,5.35E-06
14232,우리집,5.48E-06,,14232,예상외,5.35E-06
14233,신덕,5.48E-06,,14233,최근,5.35E-06
14234,라이언킹,5.48E-06,,14234,고구마,5.35E-06
14235,개꿀,5.48E-06,,14235,뮤지컬,5.35E-06
14236,고결,5.48E-06,,14236,댄스,5.35E-06
14237,냉전,5.48E-06,,14237,집단,5.35E-06
14238,시즌,5.48E-06,,14238,크기,5.35E-06
14239,퍼스트,5.48E-06,,14239,나머지,5.35E-06
14240,비도,5.48E-06,,14240,유치원때,5.35E-06
14241,만화영화,5.48E-06,,14241,원츄,5.35E-06
14242,제왕,5.48E-06,,14242,법정,5.35E-06
14243,육체,5.48E-06,,14243,하면,5.35E-06
14244,영화안,5.48E-06,,14244,런닝타임,5.35E-06
14245,반담,5.48E-06,,14245,무비,5.35E-06
14246,정주,5.48E-06,,14246,챔피언,5.35E-06
14247,모니카,5.48E-06,,14247,정사,5.35E-06
14248,판도,5.48E-06,,14248,정아,5.35E-06
14249,위로,5.48E-06,,14249,관조,5.35E-06
14250,조절,5.48E-06,,14250,문학,5.35E-06
14251,최고임,5.48E-06,,14251,당신,5.35E-06
14252,자폐아,5.48E-06,,14252,무렵,5.35E-06
14253,요기대,5.48E-06,,14253,편도,5.35E-06
14254,신비,5.48E-06,,14254,운명,5.35E-06
14255,마지막씬,5.48E-06,,14255,포기,5.35E-06
14256,촬영기법,5.48E-06,,14256,오후,5.35E-06
14257,이로,5.48E-06,,14257,편안,5.35E-06
14258,치마,5.48E-06,,14258,스페이시,5.35E-06
14259,민간인,5.48E-06,,14259,치유,5.35E-06
14260,감정표현,5.48E-06,,14260,박자,5.35E-06
14261,아이디어,5.48E-06,,14261,보신,5.35E-06
14262,위태,5.48E-06,,14262,쏘우,5.35E-06
14263,재미잇,5.48E-06,,14263,네이버평점,5.35E-06
14264,여신,5.48E-06,,14264,편인,5.35E-06
14265,긴장,5.48E-06,,14265,통일,5.35E-06
14266,한국형,5.48E-06,,14266,전형,5.35E-06
14267,한계,5.48E-06,,14267,혁명,5.35E-06
14268,모델,5.48E-06,,14268,용기,5.35E-06
14269,보스,5.48E-06,,14269,장소,5.35E-06
14270,재능,5.48E-06,,14270,등급,5.35E-06
14271,가이,5.48E-06,,14271,유럽,5.35E-06
14272,비티,5.48E-06,,14272,다큐영화,5.35E-06
14273,리다,5.48E-06,,14273,작용,5.35E-06
14274,불가능,5.48E-06,,14274,개판,5.35E-06
14275,보디가드,5.48E-06,,14275,영과,5.35E-06
14276,작위적,5.48E-06,,14276,피아니스트,5.35E-06
14277,심리,5.48E-06,,14277,추억속,5.35E-06
14278,종합,5.48E-06,,14278,드래곤,5.35E-06
14279,목사,5.48E-06,,14279,위치,5.35E-06
14280,레전,5.48E-06,,14280,최고중의,5.35E-06
14281,위기,5.48E-06,,14281,분쟁,5.35E-06
14282,최고의,5.48E-06,,14282,전문,5.35E-06
14283,불허,5.48E-06,,14283,팝콘,5.35E-06
14284,인종차별,5.48E-06,,14284,오랫만,5.35E-06
14285,스포츠,5.48E-06,,14285,소용돌이,5.35E-06
14286,이경,5.48E-06,,14286,역대,5.35E-06
14287,명품,5.48E-06,,14287,총리,5.35E-06
14288,약관,5.48E-06,,14288,라마,5.35E-06
14289,전율,5.48E-06,,14289,어스,5.35E-06
14290,댓글보고,5.48E-06,,14290,꽃미남,5.35E-06
14291,불륜,5.48E-06,,14291,사냥,5.35E-06
14292,안보,5.48E-06,,14292,무기력,5.35E-06
14293,햇볕,5.48E-06,,14293,작화,5.35E-06
14294,하루하루,5.48E-06,,14294,석양,5.35E-06
14295,천재적인,5.48E-06,,14295,소원,5.35E-06
14296,드라마마지막,5.48E-06,,14296,저희,5.35E-06
14297,스트,5.48E-06,,14297,이틀,5.35E-06
14298,일용직,5.48E-06,,14298,점주,5.35E-06
14299,스토리따위,5.48E-06,,14299,오브,5.35E-06
14300,전체관람,5.48E-06,,14300,오늘날,5.35E-06
14301,본건,5.48E-06,,14301,공중파,5.35E-06
14302,엄지,5.48E-06,,14302,류영화,5.35E-06
14303,링타임,5.48E-06,,14303,흥분,5.35E-06
14304,본능,5.48E-06,,14304,와우,5.35E-06
14305,보세,5.48E-06,,14305,자막,5.35E-06
14306,코엔형제,5.48E-06,,14306,힐링,5.35E-06
14307,진실,5.48E-06,,14307,손가락안,5.35E-06
14308,밌었,5.48E-06,,14308,음악가,5.35E-06
14309,반대,5.48E-06,,14309,지경,5.35E-06
14310,알라딘,5.48E-06,,14310,뒷부분,5.35E-06
14311,비둘기,5.48E-06,,14311,패밀리,5.35E-06
14312,언제,5.48E-06,,14312,조기종영,5.35E-06
14313,종일,5.48E-06,,14313,시네마,5.35E-06
14314,스파이,5.48E-06,,14314,심리적,5.35E-06
14315,한잔,5.48E-06,,14315,유아,5.35E-06
14316,인형,5.48E-06,,14316,짐승,5.35E-06
14317,홧팅,5.48E-06,,14317,박용하,5.35E-06
14318,명불허전,5.48E-06,,14318,용하,5.35E-06
14319,고독,5.48E-06,,14319,현재,5.35E-06
14320,원표,5.48E-06,,14320,진지,5.35E-06
14321,기독교영화,5.48E-06,,14321,주니,5.35E-06
14322,누군가,5.48E-06,,14322,평론가,5.35E-06
14323,덕후,5.48E-06,,14323,표정,5.35E-06
14324,사부일체,5.48E-06,,14324,상우,5.35E-06
14325,사부,5.48E-06,,14325,짱임,5.35E-06
14326,내부,5.48E-06,,14326,공산당,5.35E-06
14327,오열,5.48E-06,,14327,자이언트,5.35E-06
14328,극대화,5.48E-06,,14328,자유,5.35E-06
14329,프리퀄,5.48E-06,,14329,애로,5.35E-06
14330,코물의,5.48E-06,,14330,마라,5.35E-06
14331,선고,5.48E-06,,14331,동시,5.34E-06
14332,클레인,5.48E-06,,14332,아날로그,5.34E-06
14333,맥클레인,5.48E-06,,14333,반응,5.34E-06
14334,속편,5.48E-06,,14334,복제,5.34E-06
14335,강대국,5.48E-06,,14335,제대,5.34E-06
14336,처리,5.48E-06,,14336,년도,5.34E-06
14337,씨리즈,5.48E-06,,14337,스릴,5.34E-06
14338,고민,5.48E-06,,14338,배우분,5.34E-06
14339,평생,5.48E-06,,14339,이별,5.34E-06
14340,선입견,5.48E-06,,14340,채플린,5.34E-06
14341,러브레터,5.48E-06,,14341,잘못,5.34E-06
14342,레터,5.48E-06,,14342,일본영화중,5.34E-06
14343,이국적,5.48E-06,,14343,베스,5.34E-06
14344,연주,5.48E-06,,14344,말기,5.34E-06
14345,비행,5.48E-06,,14345,싸이코,5.34E-06
14346,자본주의,5.48E-06,,14346,배출,5.34E-06
14347,세분,5.48E-06,,14347,범수,5.34E-06
14348,사정봉,5.48E-06,,14348,초월,5.34E-06
14349,그랜드,5.48E-06,,14349,장담,5.34E-06
14350,출동,5.48E-06,,14350,천지,5.34E-06
14351,니스,5.48E-06,,14351,부상,5.34E-06
14352,사랑영화,5.48E-06,,14352,지능,5.34E-06
14353,멜깁슨,5.48E-06,,14353,제작비,5.34E-06
14354,윌리스,5.48E-06,,14354,디스,5.34E-06
14355,절망적,5.48E-06,,14355,피크닉,5.34E-06
14356,이상적,5.48E-06,,14356,연가,5.34E-06
14357,소이,5.48E-06,,14357,아무,5.34E-06
14358,언더월드,5.48E-06,,14358,래요,5.34E-06
14359,본거지,5.48E-06,,14359,꼬라지,5.34E-06
14360,시민,5.48E-06,,14360,태국,5.34E-06
14361,레이첼,5.48E-06,,14361,긴장,5.34E-06
14362,댄스,5.48E-06,,14362,장국,5.34E-06
14363,만화책,5.48E-06,,14363,제이미,5.34E-06
14364,일체,5.48E-06,,14364,중하나,5.34E-06
14365,시티,5.48E-06,,14365,홍콩,5.34E-06
14366,인영,5.48E-06,,14366,원조,5.34E-06
14367,회가,5.48E-06,,14367,리우드,5.34E-06
14368,마성,5.48E-06,,14368,무기,5.34E-06
14369,아이언,5.48E-06,,14369,미셸공,5.34E-06
14370,신현준,5.48E-06,,14370,조건,5.34E-06
14371,한단,5.48E-06,,14371,모터스,5.34E-06
14372,박정민,5.48E-06,,14372,봉준호작품,5.34E-06
14373,스텝,5.48E-06,,14373,홀리모터스,5.34E-06
14374,여담,5.48E-06,,14374,레오까락스,5.34E-06
14375,키드,5.48E-06,,14375,컴퍼니,5.34E-06
14376,근대,5.48E-06,,14376,ㅤㅂㅘㅅ음,5.34E-06
14377,신이,5.48E-06,,14377,삽입곡,5.34E-06
14378,이용,5.48E-06,,14378,결혼,5.34E-06
14379,주요,5.48E-06,,14379,방안,5.34E-06
14380,로빈,5.48E-06,,14380,외면,5.34E-06
14381,만족감,5.48E-06,,14381,화씨,5.34E-06
14382,인연,5.48E-06,,14382,엄정화씨,5.34E-06
14383,폭풍,5.48E-06,,14383,재미짐,5.34E-06
14384,오락영화,5.48E-06,,14384,태웅,5.34E-06
14385,누구도,5.48E-06,,14385,감동의,5.34E-06
14386,타이밍,5.48E-06,,14386,거대,5.34E-06
14387,사춘기때,5.48E-06,,14387,자본,5.34E-06
14388,엑스,5.48E-06,,14388,다양성,5.34E-06
14389,인권,5.48E-06,,14389,조폭,5.34E-06
14390,잘만,5.48E-06,,14390,제가,5.34E-06
14391,내레이션,5.48E-06,,14391,미가,5.34E-06
14392,셀프,5.48E-06,,14392,유행,5.34E-06
14393,감동의,5.48E-06,,14393,이병헌의,5.34E-06
14394,첩보,5.48E-06,,14394,쾌감,5.34E-06
14395,구현,5.48E-06,,14395,한정,5.34E-06
14396,비중,5.48E-06,,14396,특선영화,5.34E-06
14397,일베,5.48E-06,,14397,매미,5.34E-06
14398,체도,5.48E-06,,14398,보석,5.34E-06
14399,그림체도,5.48E-06,,14399,삼시,5.34E-06
14400,의심,5.48E-06,,14400,삼시세끼,5.34E-06
14401,제의,5.48E-06,,14401,세끼,5.34E-06
14402,요고,5.48E-06,,14402,직접적,5.34E-06
14403,화학,5.48E-06,,14403,상징적,5.34E-06
14404,폐인,5.48E-06,,14404,대로,5.34E-06
14405,앤드,5.48E-06,,14405,냄새,5.34E-06
14406,형사,5.48E-06,,14406,좌우,5.34E-06
14407,드로,5.48E-06,,14407,앤더슨,5.34E-06
14408,오랫동안,5.48E-06,,14408,상상력,5.34E-06
14409,멜로연기,5.48E-06,,14409,압도적,5.34E-06
14410,점만점,5.48E-06,,14410,요약,5.34E-06
14411,의사,5.48E-06,,14411,영화제,5.34E-06
14412,탄광,5.48E-06,,14412,희생적,5.34E-06
14413,타고,5.48E-06,,14413,한국드라마,5.34E-06
14414,땅콩,5.48E-06,,14414,팬텀,5.34E-06
14415,매이,5.48E-06,,14415,안보고,5.34E-06
14416,미화,5.48E-06,,14416,강박,5.34E-06
14417,귀가,5.48E-06,,14417,반정도,5.34E-06
14418,만남,5.48E-06,,14418,발전,5.34E-06
14419,산악,5.48E-06,,14419,일품,5.34E-06
14420,류승,5.48E-06,,14420,메이,5.34E-06
14421,전환,5.48E-06,,14421,마법,5.34E-06
14422,동정,5.48E-06,,14422,나기,5.34E-06
14423,사이다,5.48E-06,,14423,보장,5.34E-06
14424,브라질,5.48E-06,,14424,원본,5.34E-06
14425,선우,5.48E-06,,14425,파일,5.34E-06
14426,사형수,5.48E-06,,14426,영화평점,5.34E-06
14427,클래스,5.48E-06,,14427,조켓,5.34E-06
14428,캡틴,5.48E-06,,14428,카프리,5.34E-06
14429,결정체,5.48E-06,,14429,명과,5.34E-06
14430,피날레,5.48E-06,,14430,파란만장,5.34E-06
14431,받앗,5.48E-06,,14431,컨셉,5.34E-06
14432,교도소,5.48E-06,,14432,액션신,5.34E-06
14433,치킨,5.48E-06,,14433,명곡,5.34E-06
14434,안하,5.48E-06,,14434,대답,5.34E-06
14435,구석,5.48E-06,,14435,보소,5.34E-06
14436,조합,5.48E-06,,14436,지정,5.34E-06
14437,이연희,5.48E-06,,14437,특수효과,5.34E-06
14438,과장,5.48E-06,,14438,라운드,5.34E-06
14439,연기도,5.48E-06,,14439,한지,5.34E-06
14440,본시리즈,5.48E-06,,14440,본영,5.34E-06
14441,명작임,5.48E-06,,14441,황비,5.34E-06
14442,반응,5.48E-06,,14442,투표,5.34E-06
14443,대진,5.48E-06,,14443,베스트,5.34E-06
14444,특선영화,5.48E-06,,14444,주연배우,5.34E-06
14445,간호사,5.48E-06,,14445,다음주가,5.34E-06
14446,흐름,5.48E-06,,14446,근친,5.34E-06
14447,은행,5.48E-06,,14447,상간,5.34E-06
14448,ㅤㅊㅚㄱ오,5.48E-06,,14448,근친상간,5.34E-06
14449,생애,5.48E-06,,14449,줄거리,5.34E-06
14450,배트,5.48E-06,,14450,정우성,5.34E-06
14451,이정도로,5.48E-06,,14451,무조건,5.34E-06
14452,포의,5.48E-06,,14452,포세이돈,5.34E-06
14453,프스,5.48E-06,,14453,환상적,5.34E-06
14454,한영,5.48E-06,,14454,크리스토퍼,5.34E-06
14455,소개,5.48E-06,,14455,선장,5.34E-06
14456,하이,5.48E-06,,14456,차인표,5.34E-06
14457,피폐,5.48E-06,,14457,유승호,5.34E-06
14458,화면구성,5.48E-06,,14458,기도,5.34E-06
14459,가감,5.48E-06,,14459,물질적,5.34E-06
14460,별기,5.48E-06,,14460,왔어도,5.34E-06
14461,매혹적,5.48E-06,,14461,이스트우드,5.34E-06
14462,베토벤,5.48E-06,,14462,영화중,5.34E-06
14463,톰크루즈,5.48E-06,,14463,로맨틱,5.34E-06
14464,진가,5.48E-06,,14464,마르,5.34E-06
14465,공유,5.48E-06,,14465,버스터,5.34E-06
14466,겨울왕국,5.48E-06,,14466,케이트,5.34E-06
14467,후기,5.48E-06,,14467,다음편,5.34E-06
14468,노트북,5.48E-06,,14468,국제,5.34E-06
14469,결말부분,5.48E-06,,14469,흑백,5.34E-06
14470,증오,5.48E-06,,14470,영화임,5.34E-06
14471,커플,5.48E-06,,14471,레몬,5.34E-06
14472,주장,5.48E-06,,14472,암스,5.34E-06
14473,모드,5.48E-06,,14473,스틱,5.34E-06
14474,파이,5.48E-06,,14474,유리,5.34E-06
14475,출연작,5.48E-06,,14475,고급,5.34E-06
14476,지게,5.48E-06,,14476,확장,5.34E-06
14477,영화구,5.48E-06,,14477,아침,5.34E-06
14478,내진,5.48E-06,,14478,부류,5.34E-06
14479,부자연,5.48E-06,,14479,조인,5.34E-06
14480,자극적,5.48E-06,,14480,시위,5.34E-06
14481,에이,5.48E-06,,14481,져스,5.34E-06
14482,랄프,5.48E-06,,14482,급영화,5.34E-06
14483,책임감,5.48E-06,,14483,차승원,5.34E-06
14484,혹평,5.48E-06,,14484,퍼스트,5.34E-06
14485,기타,5.48E-06,,14485,무게감,5.34E-06
14486,누나,5.48E-06,,14486,코끼리,5.34E-06
14487,정유미,5.48E-06,,14487,하야,5.34E-06
14488,캐릭,5.48E-06,,14488,시가,5.34E-06
14489,마녀사냥,5.48E-06,,14489,연민,5.34E-06
14490,가사,5.48E-06,,14490,정치적,5.34E-06
14491,문의,5.48E-06,,14491,나우,5.34E-06
14492,피트,5.48E-06,,14492,화면처리,5.34E-06
14493,명탐정,5.48E-06,,14493,블랙,5.34E-06
14494,강의,5.48E-06,,14494,시즌,5.34E-06
14495,소통,5.48E-06,,14495,방학,5.34E-06
14496,아담스,5.48E-06,,14496,내일,5.34E-06
14497,히스레져,5.48E-06,,14497,다크,5.34E-06
14498,아름,5.48E-06,,14498,매트릭스,5.34E-06
14499,이상은,5.48E-06,,14499,스럽군,5.34E-06
14500,메디컬,5.48E-06,,14500,배경음악,5.34E-06
14501,병사,5.48E-06,,14501,에덴,5.34E-06
14502,이래,5.48E-06,,14502,리메이크,5.34E-06
14503,컴퍼니,5.48E-06,,14503,광구,5.34E-06
14504,민영,5.48E-06,,14504,미스,5.34E-06
14505,구입,5.48E-06,,14505,수의,5.34E-06
14506,입학,5.48E-06,,14506,칭찬,5.34E-06
14507,정신병자,5.48E-06,,14507,신앙,5.34E-06
14508,멋잇,5.48E-06,,14508,아이언,5.34E-06
14509,자격,5.48E-06,,14509,민의,5.34E-06
14510,브루스,5.48E-06,,14510,불안감,5.34E-06
14511,괴로움,5.48E-06,,14511,모델,5.34E-06
14512,부정적,5.48E-06,,14512,로맨틱코메디,5.34E-06
14513,독립영화관,5.48E-06,,14513,주몽,5.34E-06
14514,재방,5.48E-06,,14514,아성,5.34E-06
14515,계상,5.48E-06,,14515,졸리,5.34E-06
14516,방해,5.48E-06,,14516,성적,5.34E-06
14517,미학,5.48E-06,,14517,검사,5.34E-06
14518,개빡,5.48E-06,,14518,봉지,5.34E-06
14519,미니언,5.48E-06,,14519,기사,5.34E-06
14520,공연,5.48E-06,,14520,하기,5.34E-06
14521,회색,5.48E-06,,14521,낮군,5.34E-06
14522,대중성,5.48E-06,,14522,이건,5.34E-06
14523,인줄,5.48E-06,,14523,그림,5.34E-06
14524,기대안,5.48E-06,,14524,무릎,5.34E-06
14525,대성통곡,5.48E-06,,14525,기독교,5.34E-06
14526,회복,5.48E-06,,14526,승호,5.34E-06
14527,십여년,5.48E-06,,14527,신문,5.34E-06
14528,품달,5.48E-06,,14528,장모,5.34E-06
14529,기라,5.48E-06,,14529,린트,5.34E-06
14530,로그,5.48E-06,,14530,디센트,5.34E-06
14531,마이클베이,5.48E-06,,14531,작곡,5.34E-06
14532,대우,5.48E-06,,14532,송재림,5.34E-06
14533,임달,5.48E-06,,14533,페이지,5.34E-06
14534,배꼽,5.48E-06,,14534,복수,5.34E-06
14535,부처님,5.48E-06,,14535,짐캐리,5.34E-06
14536,은희,5.48E-06,,14536,열차,5.34E-06
14537,라디오,5.48E-06,,14537,김밥,5.34E-06
14538,인간애,5.48E-06,,14538,저거,5.34E-06
14539,모짜르트,5.48E-06,,14539,커플,5.34E-06
14540,보드,5.48E-06,,14540,해답,5.34E-06
14541,자매,5.48E-06,,14541,지현,5.34E-06
14542,번역,5.48E-06,,14542,연륜,5.34E-06
14543,슬립,5.48E-06,,14543,트랜스포머,5.34E-06
14544,표정연기,5.48E-06,,14544,포머,5.34E-06
14545,사랑이야기,5.48E-06,,14545,저편,5.34E-06
14546,선아,5.48E-06,,14546,나미,5.34E-06
14547,감정연기,5.48E-06,,14547,박보영,5.34E-06
14548,마가,5.48E-06,,14548,네이버,5.34E-06
14549,남배우,5.48E-06,,14549,보셈,5.34E-06
14550,저조,5.48E-06,,14550,스트레스,5.34E-06
14551,오페라,5.48E-06,,14551,기가,5.34E-06
14552,현준,5.48E-06,,14552,후속,5.34E-06
14553,역경,5.48E-06,,14553,오줌,5.34E-06
14554,도둑,5.48E-06,,14554,미화,5.34E-06
14555,안본사람,5.48E-06,,14555,구지,5.34E-06
14556,바람둥이,5.48E-06,,14556,권상우,5.34E-06
14557,저두,5.48E-06,,14557,추구,5.34E-06
14558,고아라,5.48E-06,,14558,난무,5.34E-06
14559,벌레,5.48E-06,,14559,작중,5.34E-06
14560,휴그랜트,5.48E-06,,14560,차인,5.34E-06
14561,유미,5.48E-06,,14561,있더,5.34E-06
14562,장만옥이,5.48E-06,,14562,중시,5.34E-06
14563,최고라,5.48E-06,,14563,신은,5.34E-06
14564,주자,5.48E-06,,14564,별기대,5.34E-06
14565,투표,5.48E-06,,14565,전쟁영화,5.34E-06
14566,유투브,5.48E-06,,14566,연극,5.34E-06
14567,다큐영화,5.48E-06,,14567,포용,5.34E-06
14568,뎁은,5.48E-06,,14568,시스템,5.34E-06
14569,조기종영,5.48E-06,,14569,손색,5.34E-06
14570,열정적,5.48E-06,,14570,일병,5.34E-06
14571,ㅤㅂㅘㅅ어,5.48E-06,,14571,생애,5.34E-06
14572,마인드,5.48E-06,,14572,오페라,5.34E-06
14573,갈등,5.48E-06,,14573,저녁,5.34E-06
14574,선생님,5.48E-06,,14574,나비,5.34E-06
14575,게임,5.48E-06,,14575,수준낮,5.34E-06
14576,리얼리티,5.48E-06,,14576,로봇,5.34E-06
14577,한국산,5.48E-06,,14577,슬립,5.34E-06
14578,쥬라기,5.48E-06,,14578,잠식,5.34E-06
14579,윤계상,5.48E-06,,14579,제목,5.34E-06
14580,시각,5.48E-06,,14580,입김,5.34E-06
14581,대화,5.48E-06,,14581,독백,5.34E-06
14582,핀처,5.48E-06,,14582,장진,5.34E-06
14583,코믹적인,5.48E-06,,14583,꼬마,5.34E-06
14584,대게,5.48E-06,,14584,선생님,5.34E-06
14585,분단국가,5.48E-06,,14585,고딩때,5.34E-06
14586,이슈,5.48E-06,,14586,거보,5.34E-06
14587,짐승,5.48E-06,,14587,등골,5.34E-06
14588,듣기,5.48E-06,,14588,딸내미,5.34E-06
14589,아가,5.48E-06,,14589,미모,5.34E-06
14590,열차,5.48E-06,,14590,파이,5.34E-06
14591,담배,5.48E-06,,14591,중년,5.34E-06
14592,크리,5.48E-06,,14592,임파,5.34E-06
14593,멜로영화,5.48E-06,,14593,게다,5.34E-06
14594,진영,5.48E-06,,14594,비포,5.34E-06
14595,지구인,5.48E-06,,14595,목소리,5.34E-06
14596,성의,5.48E-06,,14596,정성,5.34E-06
14597,꿀잼,5.48E-06,,14597,기준,5.34E-06
14598,신세계,5.48E-06,,14598,케이,5.34E-06
14599,사무라이,5.48E-06,,14599,관점,5.34E-06
14600,회전,5.48E-06,,14600,재가,5.34E-06
14601,과자,5.48E-06,,14601,마이클베이,5.34E-06
14602,서커스,5.48E-06,,14602,변호인,5.34E-06
14603,주진모,5.48E-06,,14603,생크,5.34E-06
14604,연인사이,5.48E-06,,14604,고지,5.34E-06
14605,능력자,5.48E-06,,14605,질투,5.34E-06
14606,재미감동,5.48E-06,,14606,명작영화,5.34E-06
14607,로코,5.48E-06,,14607,학교,5.34E-06
14608,어우,5.48E-06,,14608,소라,5.34E-06
14609,져스,5.48E-06,,14609,조지,5.34E-06
14610,스탤,5.48E-06,,14610,배가,5.34E-06
14611,실존인물,5.48E-06,,14611,게속,5.34E-06
14612,여지,5.48E-06,,14612,추가,5.34E-06
14613,니콜슨,5.48E-06,,14613,뷰티,5.34E-06
14614,크루즈,5.48E-06,,14614,다이하드,5.34E-06
14615,선사,5.48E-06,,14615,인줄,5.34E-06
14616,베이,5.48E-06,,14616,일본애,5.34E-06
14617,크레딧,5.48E-06,,14617,초중반,5.34E-06
14618,번째이야기,5.48E-06,,14618,실감,5.34E-06
14619,여행가,5.48E-06,,14619,어이,5.34E-06
14620,유일한,5.48E-06,,14620,불륜,5.34E-06
14621,국민,5.48E-06,,14621,음향,5.34E-06
14622,일만,5.48E-06,,14622,헌의,5.34E-06
14623,정규,5.48E-06,,14623,강력,5.34E-06
14624,가짜,5.48E-06,,14624,추석,5.34E-06
14625,추억속,5.48E-06,,14625,불편,5.34E-06
14626,희열,5.48E-06,,14626,수익,5.34E-06
14627,남매,5.48E-06,,14627,숫자,5.34E-06
14628,어로,5.48E-06,,14628,프랑스영화,5.34E-06
14629,조차,5.48E-06,,14629,한국사람,5.34E-06
14630,노리스,5.48E-06,,14630,헌신,5.34E-06
14631,상영중인,5.48E-06,,14631,실화라니,5.34E-06
14632,커피,5.48E-06,,14632,나루토,5.34E-06
14633,수도,5.48E-06,,14633,코믹요소,5.34E-06
14634,통찰력,5.48E-06,,14634,와중,5.34E-06
14635,내일,5.48E-06,,14635,내고,5.34E-06
14636,뎁의,5.48E-06,,14636,다주,5.34E-06
14637,풍경화,5.48E-06,,14637,여왕,5.34E-06
14638,질감,5.48E-06,,14638,해진,5.34E-06
14639,사랑이,5.48E-06,,14639,유투브,5.34E-06
14640,겨울,5.48E-06,,14640,추억,5.34E-06
14641,기점,5.48E-06,,14641,브라질,5.34E-06
14642,플린,5.48E-06,,14642,마스터,5.34E-06
14643,남자주인공,5.48E-06,,14643,환상,5.34E-06
14644,괴뢰,5.48E-06,,14644,초딩,5.34E-06
14645,전국,5.48E-06,,14645,정말,5.34E-06
14646,봉투,5.48E-06,,14646,감회,5.34E-06
14647,동급,5.48E-06,,14647,피터잭,5.34E-06
14648,거리,5.48E-06,,14648,챈들러,5.34E-06
14649,김태훈,5.48E-06,,14649,보기,5.34E-06
14650,동아리,5.48E-06,,14650,계의,5.34E-06
14651,재밌있어번만보세,5.48E-06,,14651,모어,5.34E-06
14652,울었,5.48E-06,,14652,내스타일,5.34E-06
14653,즈음,5.48E-06,,14653,차서,5.34E-06
14654,옥이,5.48E-06,,14654,찬사,5.34E-06
14655,서동요,5.48E-06,,14655,개명,5.34E-06
14656,토끼,5.48E-06,,14656,웠고,5.34E-06
14657,결혼식,5.48E-06,,14657,마이,5.34E-06
14658,대리,5.48E-06,,14658,마직,5.34E-06
14659,상업성,5.48E-06,,14659,멋진영,5.34E-06
14660,표현력,5.48E-06,,14660,스토커,5.34E-06
14661,극적,5.48E-06,,14661,가로,5.34E-06
14662,신디,5.48E-06,,14662,독재,5.34E-06
14663,혐오,5.48E-06,,14663,마사,5.34E-06
14664,맘속,5.48E-06,,14664,선고,5.34E-06
14665,잠시,5.48E-06,,14665,로그,5.34E-06
14666,공원,5.48E-06,,14666,외로움,5.34E-06
14667,의외,5.48E-06,,14667,연출력,5.34E-06
14668,목표,5.48E-06,,14668,기력,5.34E-06
14669,신화,5.48E-06,,14669,경제,5.34E-06
14670,적자,5.48E-06,,14670,음색,5.34E-06
14671,극본,5.48E-06,,14671,예고편,5.34E-06
14672,얼마,5.48E-06,,14672,참신,5.34E-06
14673,눈시울,5.48E-06,,14673,형님,5.34E-06
14674,신나,5.48E-06,,14674,출동,5.34E-06
14675,굿바이,5.48E-06,,14675,종말,5.34E-06
14676,최고최고,5.48E-06,,14676,점수,5.34E-06
14677,존내멋,5.48E-06,,14677,건조,5.34E-06
14678,필링,5.48E-06,,14678,나치,5.34E-06
14679,정공법,5.48E-06,,14679,판단,5.34E-06
14680,재밋는데,5.48E-06,,14680,가족영화,5.34E-06
14681,재스퍼,5.48E-06,,14681,완결,5.34E-06
14682,중잼,5.48E-06,,14682,영환데,5.34E-06
14683,우라통,5.48E-06,,14683,블록버스터급,5.34E-06
14684,빠샤,5.48E-06,,14684,구로사,5.34E-06
14685,짱쩡,5.48E-06,,14685,액션배우,5.34E-06
14686,돈만,5.48E-06,,14686,판이,5.34E-06
14687,칫솔,5.48E-06,,14687,신경,5.34E-06
14688,떳구,5.48E-06,,14688,사회적,5.34E-06
14689,재이있엇어,5.48E-06,,14689,짜임,5.34E-06
14690,설교,5.48E-06,,14690,입학,5.34E-06
14691,가족드라마,5.48E-06,,14691,퍼센트,5.34E-06
14692,이대,5.48E-06,,14692,에너지,5.34E-06
14693,영화지,5.48E-06,,14693,아침드라마,5.34E-06
14694,담임선생,5.48E-06,,14694,뜬금,5.34E-06
14695,맛깔,5.48E-06,,14695,수가,5.34E-06
14696,팬텀,5.48E-06,,14696,교복,5.34E-06
14697,배려,5.48E-06,,14697,생과,5.34E-06
14698,흑백,5.48E-06,,14698,교훈,5.34E-06
14699,르트,5.48E-06,,14699,도와,5.34E-06
14700,주온,5.48E-06,,14700,왕조,5.34E-06
14701,해피,5.48E-06,,14701,명화,5.34E-06
14702,요괴,5.48E-06,,14702,신나,5.34E-06
14703,미친놈,5.48E-06,,14703,해리포터,5.34E-06
14704,성장기,5.48E-06,,14704,에로,5.34E-06
14705,중하나,5.48E-06,,14705,강박증,5.34E-06
14706,플롯,5.48E-06,,14706,이화,5.34E-06
14707,생크,5.48E-06,,14707,라이,5.34E-06
14708,주류,5.48E-06,,14708,종일,5.34E-06
14709,치료,5.48E-06,,14709,박중훈,5.34E-06
14710,밴드,5.48E-06,,14710,완전잼,5.34E-06
14711,진짜최고,5.48E-06,,14711,신분,5.34E-06
14712,미적,5.48E-06,,14712,의문,5.34E-06
14713,김동욱,5.48E-06,,14713,히트,5.34E-06
14714,캐리,5.48E-06,,14714,명화극장,5.34E-06
